NU_INSCRICAO,NU_NOTA_MT
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,479.495
e447d3f2d58677fd267d7a03f501ef642a1d4e06,381.475
fbe1950b1a096572f21ea11345473fefcba6c84c,519.7499999999999
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,469.98499999999996
48bb95f95bf1597bd67366fb50610ada3df98863,434.18999999999994
51ae593280f360e68b5400abcbb0d37f1ecade71,849.095
6058199e6bda1e0af51a1186b65ff76d4fe4035c,558.275
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,433.2200000000001
89c71043264315c4e0eea0f8775363a12dc82061,403.62
81d76646552b14b85adb5d258e5a135fd7ddb86a,438.35999999999996
c4a3b96cff4393b06246604527f1a558ad8b66b3,546.3599999999999
45eab0d008b4971810ca4b2d7b735916d9991a9a,710.17
982fd0566d5924b506fe1477fda3513984c4c702,489.48999999999995
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,529.075
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,377.455
8cadd025151167286941b7d4f113e0335e046bbb,598.4
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,391.21500000000003
bff7d200b32aa005540af908fb325a46ca9bb742,424.445
5d42040f9935aff1dabc32c4f5a578148138e1af,416.7700000000001
bd01964e27b0e530ca458b382b07493aeb48a2ef,426.505
6588cdc7aef843b1775104bc38017bb3f808c7bc,463.75499999999994
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,599.22
1d705b7b461dfd626645d5df319ab733c1c1ca73,459.15500000000003
106b58912414f794e754883865bf6e4cf68adfbc,432.375
973c923e39db780e329a64c6049dc85d9be17978,419.825
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,463.55499999999995
7f9879b40a268318e2a969e73156aa9df7a48c13,510.5299999999999
866d7784ed1380003929da44f965aef9339702f9,647.4649999999999
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,472.16499999999996
f66562b958e6349449b87fea0a01fab214f6ec8b,384.24
beefc7a89a2d9882e5983d80e356f8b7c23994f7,494.6
82d7709a8445664e93038482fbfee478e8a40273,455.445
e3929d32c498f8e45ae326017cf7c60308880d94,615.01
9da35674034a0a1373298436fdfb2f1d840a6da2,425.08000000000004
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,402.765
f5c04dc290d6706af8214800e25be19129dc9f7b,410.01000000000005
cd20ace0b8fb57cecb028764042f1c7851d39507,391.445
eb5f0ef501357740c2ac626bf1ce233475aa47af,483.7750000000001
383f9cdf1c3d46a2cd312345792cf74f15e4b746,540.8149999999999
fe23ba819708fa369addcf9e6dcc7657cab3a96a,461.48
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,641.475
b0e8139fa43e8c764878dcd69f3548d74353d838,482.3500000000001
9284a89fdbdd88fe9877dad42e9984e7e2484e20,479.2800000000001
f4c4cee74ce9ede036564ef9b80aba39c768e126,385.64
b8fb9eb73a9f599896d49678bdab39e07479b2ba,406.48
bee771ff249f080561ad1b67c3a0050a3ab89b32,457.55999999999995
809ec35d37a181001a42e6340709505e78a2c577,409.255
67da0b704f0c6cc6037509ab516aaaf58fd950b0,436.3450000000001
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,447.26000000000005
60290f6053f0e9a625bc9d2f699ca507e8985292,431.08500000000004
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,480.39
67833093fd0fde740199378acf55c33de750736f,470.66
23c6b7ea47102c0ba28ac805a03304d515494ecd,486.34499999999997
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,414.57000000000005
68b155dada9a40aafaaa7714e063a432dd8275d6,419.79499999999996
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,619.06
04df4468d9913083f7984969a8b2892f210b4193,391.40500000000003
cc2a0d12abf9b0917d668bec85e91fafddac7c45,546.72
e9b1849607e9d8ab47b7fc39be369805313dda59,396.27000000000004
95a22a438d6ae5aae37830d6a7fc74e75fc981af,477.4599999999999
27584421ac81833fb4ccf564a6fcdd4ac2b698be,534.38
e720fd525ae844a709b93fdb28f7914c48d8160d,486.9200000000001
24fa503c4c1225e71a37fe92b354c626e099cbb6,738.26
6af857c10637e8e60ee8723080d306cf45181a2f,597.135
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,434.64
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,439.8
3a9507cc35b592af5172dd8ebb28cc89827e3f68,419.89
551f1885fa0f60bb05f612a39cafe53130ac961e,420.51000000000005
cc3750ac71c85cc688659b3eb20dc112738eb623,658.7449999999999
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,474.19000000000005
9c87e30e40e82eba487a7fb0b594eb881db74389,424.84499999999997
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,408.71500000000003
16f6526457cc7d849c2a9829efa0e021c78353f0,490.71999999999997
74b0cbfbe74747c9780b564db3e624d3c19878a2,426.425
fc67a6d22a9d1beadaf42cd714789d5749800b19,387.505
d0c7acbad13d292e637f23633da232e29186e20c,487.605
b921a4ac834cc1109c06e7c1de9439c0daf16e06,519.185
e31ee5529458da77ca3239ca06f64465e737e454,409.255
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,474.19000000000005
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,603.495
05a25962f9f30d8544842ec3d79244e99d11017b,698.565
458f801c533d802e3655e9bbced52ee22826f197,445.82000000000005
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,423.81000000000006
293ffd1359a352518d31928214161b644128851e,469.025
95068b8d72613d8b51b22243060dd50a498e4dbf,438.63500000000005
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,437.495
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,433.68999999999994
758e005c28f680380e79d7935f29ce42c3b49dfe,523.2550000000001
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,446.59
52a23c1eb5ea201859a91a6cb70114032878f7da,399.49
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,576.075
ec12ea01cda3dcf0c6271ea7140c656f4774264b,436.965
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,498.27
131010225a14ea18fa1748a59efd6413fc0eb338,438.6
a2b095e8fed2a3edb2a751b5e1e71336757e278d,441.275
766e70bac5c7e88381749ba3f140e03132b0858e,381.91499999999996
92f75ecf86b6e027c977162cc4297db8d280b2be,448.49000000000007
a3af6be26868494212d438ddc80ba11e55d7261c,495.58000000000004
defb13732108dd8d257e70b84e439d9020576209,479.745
8120c2970d5087725caa5d3d87fcfb24155d181b,395.37500000000006
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,586.55
95ced045710caddbab17dd0552eed9f15d76b4b8,580.0249999999999
17cafdecd37633480065ba97838ed940156e0a07,455.29499999999996
5f553236d725160fdbff443604199b293f1f44ce,406.695
869b7dfefe247dfa859db744c33c2678411dd945,480.15
c910640a6e6c25b259dfcc4990f2899245e988ca,414.0
c9210ff822feac437edffb18dda200a8f3ea1a59,440.9549999999999
e18348afecf00cc3d88f3ba48351ce1843f220a0,454.53499999999997
5954217e13179b6043acc782e102668a2612a8e4,488.28999999999996
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,456.11
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,420.94000000000005
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,519.345
a7275f430267de859f35ff4b68e4a276e5be7279,433.995
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,444.715
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,511.715
812dad3abf68e537e7a5f58627c83daea4375233,421.73999999999995
8b9fea02641babf2396079c6edfed9abb45117bf,430.34
d8788a6c3e384b392b77f519451fed79c34453a2,726.69
1e6d53083bfb60a532c211edc06a3b3122eaa340,462.5799999999999
1db27ec90efad017f1e8e8998389d75f98149663,458.7500000000001
ee22b8c134e9178600d57236685e0822b2034601,643.165
b03c5ebab160571176fd665bad3b559d23d28f4d,577.475
018c21da2ea1df6cc5d00ce480c48672c234ddb5,539.04
5a71e57629eb2d9b1281fa0acf78fc410f82233a,421.895
63add5acaf261ef36ff419c5cf3301d8b1a91b06,402.765
5b7f5fb34de0f846635830319871e2bdd06857b1,441.7750000000001
e074b29573906c0b39248900a4d73df3a44cb72f,459.63500000000005
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,488.15999999999997
6581d33040854c49896098641bd48cca28d0bfb1,416.63
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,537.72
e5129f4e0fead85906b2b0ef48b253420c85060e,407.2
64a758225c8fee36cfc6a33f8ce52435bee3f22b,547.01
7866c1a752ede108330f59479ba22bbe27e24959,513.3050000000001
e2d2423c2aa3c3191363bccba383a85740b6003a,500.675
e26a4055e714830a051bbd4118cb4e10cfe613f9,446.49000000000007
a2a35215a2bacc65b551efa3a17f34c5566ba27b,390.585
9e53b4840e7a00693adbb1eb46654e76c8309a61,488.59000000000003
4665254e0bacb0ecb8a006903b69fa80b51490d5,495.00499999999994
166fb0fa70c428f172f3fcb85eddff4b3ca33545,511.58000000000004
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,436.34
3783d0f562e9914300b98214cbf59c47df628116,382.675
6259df3d2eb137841e632a56f2f7cca3e3ff4172,433.93499999999995
89b4c8805837e713f9a730c673c222d2fe78bd69,399.49
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,584.9300000000001
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,384.855
c90b14063cc4b109019cacd40eba1359439a23a8,445.5299999999999
49412082f17170a1b1a7a0f4811fc3f84cab68d7,404.775
9f8d3b5c8003823b00814d8650478f4a4123310e,451.68500000000006
973f904d79c6d3556de58dd6a26972c4d1f519ac,419.14
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,491.4050000000001
236ccca2305d258085cfccd31359d025e8c2ef03,434.88500000000005
35c68cb7b68131dd4395dbaaceafc098adb26efe,503.87
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,423.91499999999996
39f3b003b013995457d88d0f976e589375ea381c,534.4599999999999
be2efc5d7aac68e406e259efd6a1383b0535d030,479.77
05654f1872402567f29cb0dbd2b6a67ca962ba20,393.85
01ef84ddbd815b848e2791e31d1e1fb530af0800,429.075
0347f75702f7a58defa7830fd2160be814ee63d7,462.03499999999997
e9f4a7e0f743c19594d064f493acc7da5705cb97,565.79
cbc361742d9f5471b72c408c86a163a3a0babdde,416.39000000000004
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,473.77
b935e46f14ef9cabe4855d768f80a882afc5bbf3,541.79
dd89be9611dd1e70f883c325c3de4bfd4beddd54,609.1249999999999
7a6f4434324d90047db1434d2218b125200749d1,585.675
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,535.625
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,635.265
4d1782421e1635415765058a400cbf70e2efc504,427.86
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,419.225
09985e3d85e82b3a084a6854d96f6eaaab8d8273,422.53000000000003
52e6e0e10f90361c2ff44016e514330a60be586e,439.61
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,490.80999999999995
4496d0d42a729a789643e669e0f73b068777f1d7,412.29499999999996
0e62088a0bd61cefe0756a63c5af7132651e9eea,417.5
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,436.4599999999999
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,416.73499999999996
c16dc22c158d28ef77c69463309bd08d7c5b6736,411.69500000000005
62f07fb05c1335d56823a296968f0052ef393852,507.94500000000005
c921879f4f48c0cc5ba092b03e62973976c85a17,421.735
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,578.905
fee103a972b59d0ccba0feb8675a40a245112360,420.555
49aafbfd3dc45435f5e1755a2e0723967d683a6c,694.2749999999999
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,537.14
65b711ff6055c05fb83d01e46da49803d9dab58f,440.7700000000001
a6edeceb9d45fdd9f131984206250b116b0b94db,687.2699999999999
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,491.175
0f73a216f0e2a2af8814d6faa530648df17cfe37,531.2300000000001
eca7b9fb647b11d556338ead147b829adeaee4b5,394.265
9d86872c99e4afc37f1c6b01357a3128f947cd87,519.2699999999999
34e428fff9d5931c622b15ee18951f781dbc571b,470.38
6b10ac235069fa3fa257149b095e113710721781,419.23999999999995
6dd3df00297de5fc127deb03d1cb76ab9385d496,418.675
f578deabf3afe98992b136729474b1ed461bd6a3,561.455
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,827.2950000000001
e1526ef25f838eeb588fa4f3df0cc514376901e0,509.38500000000005
f2b7d6d8635b65fb4730a3860998148f83cbf92a,491.32
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,513.0049999999999
9943ea95b914e7b37549437fb292ce9608f10d41,481.675
7d93473c5e877b59586deaaf559da053dbc9a7bc,447.40500000000003
e65ba317385a51e76379f53a718b43678d468a17,451.45
cb8a7c0c876d287354b99b4480e0c5fe360583b7,417.41
259303751b8f314105e5889e30e02c3c1a887c5a,468.225
62121076b2a2fc75f121ebb3d01af8a0f7b791be,397.08500000000004
c80f7b579f91b8d02382fe242062f2d75f271bb0,470.26500000000004
901027c8d499d895e0022de833e1a05800e0dff9,472.6
e63c018e3539baa1a5480a84bc7d83d5dd428c18,406.06000000000006
07c8954960c4774f911f34fc6ed6ecc80c418b3a,571.2450000000001
addaffc4a499dbafbd55194706f75a50c1359f20,416.18
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,491.355
6aba74ebcbbdb7b9f2a4483adeb769de06403004,425.57
d3380c010e39f08a398b07639fe9f091f9d6ebad,428.145
3245e67245c8ca0c162e45db30153c4a3870b113,463.84499999999997
37b44770511dcfd53cb5b84729e675c0052bec0e,494.765
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,409.45500000000004
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,398.95500000000004
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,429.075
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,389.78499999999997
27efa149460fd0952df3acd2b9b552baf5fc5dda,485.31500000000005
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,459.5600000000001
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,491.91
0654c8263516d72be6891a0ecca904f41c4d10b1,492.48
69a4a6042373b49e3abeb16903d90be32f41ed26,406.40500000000003
35e66128c079d902484cba327f1d99d9a50f8e70,387.9
24507171dec4cee2f64c8819f2f0c33882138078,552.72
425b9425691ab3a12a19eb8553e6a66340827e6f,727.085
331cfb9e53861cd1304a66385b1f91bd844f9ae7,465.775
35736d0db390f11f2655ecbdf2f4e0f95913c013,431.5299999999999
b4e3a0b877e12f70ec2fd814a664e3830107615c,444.21999999999997
cf61d7396561b36044ea119b74c7ea1cc1083895,419.79499999999996
5a8c458e9e19e15a59f06d7a86abae6207652e1b,416.18
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,442.9150000000001
fe6f686f595cce82b0e423d735d93376e1078970,453.56499999999994
355146e8b44a5170d6be887d4a885381389a88c2,480.36
b307abb62bc1660ab857080595abca38e67569a5,458.24500000000006
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,407.67499999999995
daca5f01d4227d57dc02b533dac9aadee17d874a,420.55
418d7059d5266d440e6e6d952d1091955e8e096a,776.505
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,585.785
7cfc0106adedbc2997d97ba062c2d73a315735e9,649.125
0968f25447365f5338e2183ff45e60ac1cbc662b,459.4750000000001
40a8e7f491eef8f056f80ff22b4ec822ab44b257,462.785
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,399.41
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,471.81500000000005
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,407.69500000000005
3f7db50e487aac041dc7a93dadc63c2b64f35f35,421.0200000000001
564ef83dedb5fc55f4d18dadc833a59be5b66b93,404.965
6eb99d9fcf3725c82dd85000687fea5c87ba5603,484.76000000000005
40b19d0d687b11c151e2e52a1c45cdc228367248,431.23999999999995
306994c5a4709fc9524805e27a94b0af37b710d6,434.225
05f29cbe52e4638f8522b4cf7156451be52f820f,523.8900000000001
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,496.06000000000006
8a2887db89c942c5db855014d17f83d72a42d1da,411.69500000000005
50fefecf2b22217f20e38de53a9d373f2e6fb479,433.375
806c930bc010bd0594fb1988bad5371989cbf48c,427.025
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,419.46999999999997
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,442.12
68714d974b0744f451c5ebc8fd4d8098f6eec52f,433.82
014ea6d95ae315c024af366feda8ad406bf24711,505.43
2ace1dee1b009246306a32a49ef67dc885559d05,542.4100000000001
47e8256128b8451f996f90e19fef736fc88f674d,663.8299999999999
5bd64029979188029b354f74a3615c3e3ae51773,443.485
614a6af307a7a6f7c34e7f84970a86b22158c831,409.605
52e63792b8830a6145aa22af560859087b89ec3b,435.215
89a327243b1ccbf4bd9c83966951c9c3b334539a,496.125
b75727e7f8339da2534837df6a3b87cd893a3d64,473.77
6c998fe9d20676974cfbba5238729817364b81ff,435.62
3f3b28575c4adf02995f473f9fc96af185ea0ba3,424.98
5a9807c656339abe3e250fa7a6da78a597db03c2,435.96999999999997
fbfbea6fd499c91e414273325f39473a8660d3cb,451.7499999999999
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,381.91499999999996
e39ee7214eb0de339889086bbcc3fb9c27635e88,420.505
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,447.7250000000001
6a48260a4426d3440055e722abdf3904f72dbe71,441.465
6d4020e289006dd2b3882a9535f648cc7733654b,675.615
6959680884f838fa666cef4dcaf6f38c68015a75,436.62
f10048cb12482c95e2bff728bb8b092c6de58185,450.70500000000004
c38df26822878ec8aec4e990a7dce9fbe3b31c15,448.86499999999995
82918decf898ff34c3fb8f74dcc741d89f2e887a,376.725
0950ced524718e7354726002cce923bfd5768972,449.055
915381e62e7a246910a872eb342807407e71317a,504.06499999999994
774ac976cedb112ac8fb15af96fda500a5f027c1,398.55000000000007
339c2ad1c2f8bb87c25560267bcdbd010cff4960,426.215
7aaf4058b49b53fab1e8d023936c86a532346dd5,474.175
a181c0c7546bc7c4907131706417c491da1a52cd,629.755
a3686e592fcfaebf248e5ca8da561a4d782628a4,630.315
b0f54de8605b95594f5079f8e93b398af2f52672,566.8199999999999
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,406.645
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,470.8950000000001
5a74fe1978357687517961c52b82afca941dce50,684.3399999999999
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,451.76000000000005
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,451.00499999999994
03d53fc3a9770da7b0844e78e47a52e798c04ce8,449.765
f41128cb1056d63399675c16c8286d7210150017,493.25499999999994
d2f05e8ae57d1364d32809b7d713e04fa63de853,490.05000000000007
b96efbc24ac4066ae3936c2ddafe78ed418871e9,411.1700000000001
abae954c927448239a5e6436078f418a979b0aad,480.15
5b4829988c8d90c7c5245a0137eef128c18d8102,466.93500000000006
756688c3fedf01c54dea31e8409a94b7a3c04694,474.23
ace6be51908a3fe879847f98f5174cea72a01cdf,405.08500000000004
e88db80e80a0b432135c243486ae3edf9d8b16db,510.52
082c3d2ba280f6190e82793d850c788800c0e9ae,613.53
8524fd62bdb022c65d047b3ac586b5c17e34953f,524.135
3fe9446652f81c99b93ef1bf102f1022e5439fc8,502.07000000000005
14ce0c624edc795fae639018735ade1be0211e59,422.28999999999996
549788486cf78528c47ede31d8526421baf3295a,410.805
9bed94403b260ef0410b3f7f5732d16d7e6d215f,693.305
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,477.59000000000003
6c517b7d64cde5d41ae87592cb14dd2fe3168465,453.61499999999995
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,537.4950000000001
a9249aa7951ddea050cc01b89a12ee5db95f38f1,472.36500000000007
000d12a79ec47849650d1b3253771ceac2386a24,513.525
50af85c0e1364b91cdcb1651a01a022ac37142e9,415.58000000000004
c6725f9c8ca6ff205288b39bd9980c9116607361,385.14000000000004
d42bc2942d9fa885151569ba45e2baf7ab81943c,398.50000000000006
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,401.05000000000007
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,490.225
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,414.925
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,422.81499999999994
22b66aad9fce2e642b0daf373bab9329d8433e00,506.125
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,476.105
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,445.88500000000005
03e6acb3a98cc51d6e56058043e291621582d9ab,422.825
015967617bb96a4bc84e4260886c823440005e70,448.78499999999997
647ebe14005592face7077d248e95dc47d912b2a,415.5799999999999
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,626.625
ebcbc09552a7ba9a6e016861a635873387062ee9,493.39000000000004
27e16393da6359424708a050f66c875419a1fb31,433.02
ee802970bc71823875a11b790d98a34c6601e35f,461.96000000000004
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,397.00000000000006
e5a719da84b172bade27c1f61389cc74460cc4da,496.9150000000001
10208b09bb9aac5776f0092d08807b4a93150d0d,385.49000000000007
4fe9b8abaf99cc5485fd9a196235166fbac553b6,409.255
7d12a3dcba309255f5e841bd9ed885f2195466bb,418.52
1d99cb01ecdaad2f21bb9538a57ac91823744125,526.7650000000001
dfc8df62be48b4b815e6fd18a3d9823259c35858,444.265
9f9a7c80e345d490250c4849330b45383a86f144,576.74
830a84bcfe5c2926f032e0cf1fe35e5578136c12,491.33500000000004
01a08f233725c5ded68d4802becc4d774d532994,726.9699999999999
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,470.145
7d778b7515045a7727f184e072593b861a5cdd3b,381.675
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,462.2700000000001
9ae4da56a8db81af0caf990ae6fdb45e58601fb4,397.51
0316f67e6e3ba4412fcc20519793e2e80ad234b1,427.18999999999994
7445f90d807cb216b27ef662dcda107e59ef9ef4,455.18499999999995
7d5816ced6de8b7762dceb869f14673dfa0665e1,492.01000000000005
6830fd333d1fad4de7b3e17bb0be381413a4f55d,398.7950000000001
5107a030c384be7852cc120d7e509e46680b942f,574.2199999999999
8f71bd9e927f9eb966b110496452521a980cc991,537.2050000000002
f023a967d599c0b13c9668b23c15d0150edad2dd,541.545
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,415.075
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,495.035
dc92aaa76343666c1ec20cc41c875e864e2d6ad4,432.765
67e4d2195af1d4908c534532a337a853f0b3eba5,686.375
1d54cca6dd5469a3d8096674fbfd706fba17d465,389.6
837285635890d35f81a26bc0c0febd72eaf0795f,569.53
c7bdce315a393a36f6564cf267a2fb1784cb67a6,401.4150000000001
be725ab1c9a7ebcb64ca2208556f135c601c0795,495.8549999999999
a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,524.44
79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,437.87999999999994
6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,528.63
91063e48f730917c0d9db5e5268073e1fc0ef9c1,567.88
9c918fd6377dddb0271432f900f514e52f81cd5b,554.9350000000001
cdc98a05234e974ca0909162e91edd4f9bd6fbeb,394.54
bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,541.7149999999999
412fa38ea36b5152ec84b7c7a020032457f3150b,446.49000000000007
d5895469abcad00eb7d0f105337d5533e361e974,408.09499999999997
2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,417.00999999999993
5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,403.58500000000004
cf629245725023868700f1a68cca06d9f7098dfd,431.175
31e023624cb43e5ebb66cbd6339598bd05c3887b,499.58500000000004
a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,416.175
d30b679ffca5529a1dc7444a7b3852fa6d3c1401,419.4049999999999
b1cf35d19533e7ba0e50791368bb5ab2972bc81e,565.515
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,487.995
b75b5d8968fc9fbe0150535f12e2415704e786ab,470.6450000000001
fc129f6792f5f0d1b00f717092200f8b79ac08b8,500.44500000000005
61591e4809bbfebc15f6520e549334e1fc6e0d13,453.84
f6ab21c4f68401fe4558a3a48bd2771f24fa9642,463.95
c0ed7fb489c2db6ccadf133c91ccdd3983e2a7e8,432.6549999999999
c5895aab03f78d4b0c551da300b346e7ede75657,498.1549999999999
d27c9db60d09e5a5613768c6fc86e004791982c9,609.2099999999998
c363bec718e45cd6bf8cba599cc3990d77f95c22,848.5450000000001
50a0e7183e16dff0f02b57b87cab72d20733eb95,452.5800000000001
50b5ce6daae798b2a20bdfb1b7ae714193948e62,414.82
580169d1f82af2f7df48bdb202bc29b4de0827c2,423.70500000000004
dca3ec92b9e43385e29721fc0d1055477650c917,473.8050000000001
6c7f3ec08e0402c3670f56a9b8ce619c39010560,560.8
1513ad16109a8979d1ddc02c5cfd58dfcc683b9b,468.8300000000001
5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,507.855
aec2c57d63fe56cfac41950ca4c934cc3759390f,447.225
f2f663aeb034de09a91210779cdbc4c612285ec3,565.265
5f93400386d57b6db8c6a61f200ca9aa6b6c831c,538.9950000000001
a62682d38e5fdcde960762f9a939f5a6af89c8e3,421.26000000000005
6bfaa9604ff9a85222311c1218fa25770202f6ce,433.89
baf4a7108d45405b3534a38d5429d88941445dac,764.295
b2b3409307137dbb8208e071880baaeab7ec17e0,548.71
78dd4bb66bba39f81056c5c3575ea3f598e85e08,445.15500000000003
bd328531283255d75aed0e5d52211ad1eb67246a,463.6550000000001
8003642991caa3741b8b8214fa7cca6c1820db86,426.01000000000005
8e4ba04b76a718603efb41284d8b1db4600bbceb,382.15999999999997
17e826209db27c2e13c1b42364afb66391c3db1e,435.1
fad802fa30b02c02621a21979e3f570baf740f47,481.54499999999996
85b310c475c909288c20c88878aebd61e06e642d,414.925
47a9b7e5ce0334e224ba751013cb77accc89dd5c,416.18
1de131f79011c4ed27f5f68fe2ad206d39454982,462.43500000000006
a53adad378d7d969968a98adb888aed6ab7fd7ed,523.075
1a242be3387cf3bd1c90a62db737b14079c2823e,428.105
df98e83472e030a418ae07c349445690a3ed0e30,483.3500000000001
86e731066e351670ae094b59499e413dbfb404c3,435.74500000000006
85635f7bc28c2a6cef26da5a20bf1c80ccc4f9b5,589.1899999999998
8a71293765196e4ffdb21725bd389f75444e8170,510.18499999999995
48f0087a3b025969acdf9e28c651f04a3ca09692,404.90000000000003
aab81fc17850ec76ffb65aa8792a1e69fa99e183,428.4
e1a2fa92a4bf0ea2c2f658da9ef93a64b2343a98,427.0299999999999
6c860c84d8a790be80fe0e8c6dd440015db115d4,443.4
724853d5dda1997b6d26922d3a1e33c99fd64535,457.96000000000004
faa4a182b09cc7f407f65f909a43cb343da70888,438.0849999999999
4decd3fc04eefeca56eb4dd2f7b88e755b3d7bdc,393.71999999999997
7554a17cb5fe0ee2acae424d6194396cb033cbca,409.64
741207dbac179e78eca28c705ef42e71f97b9a8a,494.66999999999996
b3745024b7fa89bbf4e246f75fcb23e1f42c16fb,695.22
8684787d41f09ef1edbc107fb842d639885683d0,398.87000000000006
a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,559.77
a885c6414c26d4d629e03aed0474afc2f7c65290,489.66
